id,gen_id,processing_time,stream_name,feature_area_sqm,station_number,most_recent_year,mean,min,max,drainage_area_gross,latitude,longitude
generated_dem.AQEAAABWzO_Rjj5fwDMrs79uq0hA,566,2.548577406036202,Stamp River,58097070.24567785,08HB009,1999,59.26739095604938,24.20000076293945,255.0,456.0,49.33924865722656,-124.97747039794922
generated_dem.AQEAAABy8yi9-DpfwKf0I7C_qkhA,567,4.167793822009116,Stamp River,180798002.65459964,08HB010,1978,75.48039208206475,27.20000076293945,223.0,899.0,49.334999084472656,-124.92082977294922
generated_dem.AQEAAADJfaMEukBfwE_3iDhg2khA,568,1.4242528890026733,Tsolum River,118311990.84187093,08HB011,2019,9.29807939699718,0.15700000524520874,214.0,251.0,49.70586013793945,-125.01146697998048
generated_dem.AQEAAAAskOATeT9fwCFhTaK0j0hA,569,1.443071257963311,Nahmint River,32462311.70689802,08HB012,1930,20.72000045776367,1.190000057220459,168.0,140.0,49.122779846191406,-124.98999786376952
generated_dem.AQEAAABxtuH5Cj5fwO40s0U7ckhA,570,1.4018316100118682,Sarita River,30087768.143389888,08HB014,2018,18.006450710162312,0.3109999895095825,317.0,162.0,48.89250183105469,-124.9694366455078
generated_dem.AQEAAACFlXx_sjpfwBrbybLwpEhA,571,2.0684244169970043,Sproat River,15897575.418694023,08HB015,1995,1.6277656238526106,1.1019999980926514,4.2880001068115225,nan,49.28472137451172,-124.91667175292969
generated_dem.AQEAAACLZlbQ40RfwKbWbeOeskhA,572,1.9780795840197243,Ash River,10227527.366572691,08HB016,1965,13.606000328063965,1.6200000047683716,129.0,293.0,49.39556121826172,-125.0763931274414
generated_dem.AQEAAACUoPd6gjdfwPPzN4V7pEhA,573,8.646060311992187,Somass River,56188.173215125484,08HB017,2002,119.94618612112,14.5,821.0,1280.0,49.2852783203125,-124.86666870117188
generated_dem.AQEAAAA30QqzQCtfwCYy_HKpq0hA,574,1.6351475219707936,Qualicum River,30665543.174364604,08HB018,1961,6.210000038146973,0.06499999761581421,69.69999694824219,111.0,49.34000015258789,-124.6750030517578
generated_dem.AQEAAADJZQ4PwilfwJREA2yYtUhA,575,0.7878636629902758,Nile Creek,17801368.94597,08HB022,2018,1.0070000007504325,0.10999999940395357,14.100000381469727,15.0,49.41852951049805,-124.6523895263672
generated_dem.AQEAAACm0QC4-z5fwORpCK1Yr0hA,576,2.0299092469504103,Ash River,136528694.41830695,08HB023,2019,14.577952465367696,3.8199999332427983,202.0,387.0,49.36991882324219,-124.9841079711914
generated_dem.AQEAAAAK6RTX3TVfwDfi-ac8wkhA,577,2.3001180220162496,Tsable River,732647.7844810627,08HB024,2008,7.8731914631863855,0.4970000088214874,69.80000305175781,113.0,49.51750183105469,-124.84166717529295
generated_dem.AQEAAADtqxqgbkRfwFNx9fmu2EhA,578,1.6904045010451227,Browns River,31501556.43120469,08HB025,2019,5.511780482966724,0.07800000160932541,31.399999618530284,87.9000015258789,49.69282913208008,-125.06925201416016
generated_dem.AQEAAABTJkmYaANfwL3PmBnbmkhA,579,1.582466532010585,,53114461.93219989,08HB026,1978,2.1459999084472656,1.8289999961853027,2.700999975204468,nan,49.209999084472656,-124.0522232055664
generated_dem.AQEAAACf4lRFWgNfwHBr0GxemkhA,580,2.146526671014726,Millstone River,53378971.74818845,08HB027,1974,1.5614285639354162,0.0,15.199999809265135,46.099998474121094,49.20610809326172,-124.0522232055664
generated_dem.AQEAAAD89aXfpwFfwPSBLitem0hA,581,2.07304585800739,,5626.971452989841,08HB028,1978,1.9777499735355375,1.8530000448226929,2.2980000972747803,nan,49.21305847167969,-124.02610778808594
generated_dem.AQEAAACGX0pa-h5fwCIuODdxrUhA,582,2.9593838389846496,Little Qualicum River,1896290.5761138804,08HB029,2017,10.988343685865402,1.1299999952316284,121.0,237.0,49.35459899902344,-124.4833984375
generated_dem.AQEAAAAHEsX4UQpfwCEGcyG6pEhA,583,0.6688641980290413,Enos Creek,2545610.8488536966,08HB030,1977,0.036153846277067296,0.0,0.2240000069141388,1.6799999475479126,49.28694152832031,-124.1588897705078
generated_dem.AQEAAAAHEsX4UQpfwCEGcyG6pEhA,584,0.7231469569960609,Enos Creek,2545610.8488536966,08HB031,1977,1.8140000104904173,1.14900004863739,2.490000009536743,nan,49.28694152832031,-124.1588897705078
generated_dem.AQEAAADTASBZBv5ewBu12ZCzlkhA,585,0.8260749879991636,Millstone River,96424239.4944219,08HB032,2019,2.3696842068120048,0.006000000052154064,31.899999618530284,86.19999694824219,49.1773910522461,-123.96903228759766
generated_dem.AQEAAADDCaCmw_hewGoxXEPHiEhA,586,3.0701989190420136,Nanaimo River,20895010.18823972,08HB034,2019,35.851450194915145,3.309999942779541,568.0,676.0,49.06861114501953,-123.8869400024414
generated_dem.AQEAAABbJMd_fDFfwGYWsAM4u0hA,587,1.6536149900057353,Rosewall Creek,5598.878781241255,08HB037,1978,2.6199999451637273,0.0,72.80000305175781,43.29999923706055,49.4627799987793,-124.77278137207031
generated_dem.AQEAAAD3zt-59AtfwFfDq9Azg0hA,588,1.467032874992583,Jump Creek,11296.171213985279,08HB041,2018,4.283326944479575,0.5,65.19999694824219,62.20000076293945,49.02497100830078,-124.1868133544922
generated_dem.AQEAAABFNtkErTtfwMoF0dRXr0hA,589,0.7228040839545429,Bear Creek,9312060.312219707,08HB043,1998,0.8114999979734421,0.22300000488758087,3.9700000286102295,11.399999618530273,49.37110900878906,-124.9311065673828
generated_dem.AQEAAABATdwTzC5fwF5iSCifwEhA,590,0.6235553229926154,,6203441.040790994,08HB045,1978,0.11883333325386047,0.0,0.6940000057220459,3.369999885559082,49.50667190551758,-124.73110961914062
generated_dem.AQEAAACXe3Qv__RewFYOEV0uk0hA,591,0.5609770889859647,,10212538.544639317,08HB046,1977,0.17866666615009308,0.0,3.309999942779541,6.480000019073486,49.149169921875,-123.82721710205078
generated_dem.AQEAAADHXixiERFfwNWEMUVgvUhA,592,0.5477139489958063,,1651194.742333982,08HB047,1977,0.024999999906867743,0.0,0.2240000069141388,1.8600000143051147,49.47943878173828,-124.26667022705078
generated_dem.AQEAAAACND1t3D9fwMjPcS44dUhA,593,0.5770671690115705,Carnation Creek,10209793.354266657,08HB048,1985,1.0918987310385402,0.0,6.050000190734862,10.300000190734863,48.91556167602539,-124.9977798461914
generated_dem.AQEAAABnexDcCvVewCbj97p1k0hA,594,0.6612431409885176,,9863224.196285484,08HB053,1977,3.36900007724762,2.9049999713897705,4.876999855041504,nan,49.1533317565918,-123.82611083984376
generated_dem.AQEAAAD_-E2MZTVfwGl18wZ4okhA,595,1.1748262220062315,Lugrin Creek,22482.180835309584,08HB062,1979,0.14499999955296514,0.0,3.109999895095825,3.890000104904175,49.27082824707031,-124.83361053466795
generated_dem.AQEAAACsYHdhOzxfwIPMHDLodkhA,596,0.6553330490132794,Carnation Creek,2976600.0311585707,08HB069,1998,0.22164705921621886,0.0070000002160668364,5.860000133514402,2.5299999713897705,48.92889022827149,-124.94110870361328
generated_dem.AQEAAABdvl1Fsk1fwOESxJwHykhA,597,1.352122764044907,Cruickshank River,212538242.30173886,08HB074,2019,15.368244446648493,2.0999999046325684,113.0,213.0,49.57878112792969,-125.21402740478516
generated_dem.AQEAAADOGAJafEVfwIUukopH3khA,598,0.6292379439692013,Dove Creek,5273896.807342195,08HB075,2019,1.8981578773573824,0.0,42.5,41.099998474121094,49.73657989501953,-125.0857162475586
generated_dem.AQEAAACZFRCuDhhfwEQCZO2Rq0hA,599,2.0324327999842353,French Creek,926029.5457889446,08HB078,1995,2.5799999237060547,0.004999999888241291,19.0,86.5999984741211,49.34000015258789,-124.37471771240234
generated_dem.AQEAAADMYXPlPiJfwCJxxJdfnEhA,600,1.3718659880105406,,5626.033675234533,08HB080,1996,0.3415000041325887,0.008000000379979609,2.4300000667572017,nan,49.22111129760742,-124.53472137451172
generated_dem.AQEAAABP6R7h7UVfwCA9BqpN0khA,601,4.0340103799826466,,46458300.778558664,08HB082,2018,133.84699935913085,131.64999389648438,135.32200622558594,nan,49.64213943481445,-125.09165954589844
generated_dem.AQEAAADkvXTXlUVfwC9dCg2Z1UhA,602,2.2730003220494837,Puntledge River,72067312.89277901,08HB084,2019,42.38750004768372,5.46999979019165,170.0,479.0,49.66833114624024,-125.08721923828124
generated_dem.AQEAAAC8PG3yU2VfwCDMCbQdoEhA,603,1.2990707769640721,Tofino Creek,22270334.57750085,08HB086,2019,5.910931065164763,0.0,126.0,38.599998474121094,49.250831604003906,-125.58332824707031
generated_dem.AQEAAACfctUHVVRfwJZKcNEmmkhA,604,0.5573933399864472,,3607671.1130221346,08HB088,2006,0.6990000009536743,0.07000000029802322,10.0,nan,49.20582962036133,-125.31749725341795
generated_dem.AQEAAADqNd21e0xfwAygjK-F50hA,605,0.9083646179642528,Tsolum River,10878221.161229804,08HB089,2014,3.7451111343171855,0.01899999938905239,116.0,86.80000305175781,49.80881118774414,-125.19503021240234
generated_dem.AQEAAADlV3F_tUdfwLN-r_j44UhA,606,0.5424188579781912,Headquarters Creek,27467201.290826324,08HB090,1998,1.7599999904632568,0.07699999958276749,38.599998474121094,nan,49.76610946655274,-125.1208267211914
generated_dem.AQEAAAC6AsUgFAhfwFWuEz6rh0hA,607,1.2077930950326845,South Nanaimo River,42342812.73383468,08HB092,2019,9.933666683378672,0.32499998807907104,225.0,211.0,49.06016159057617,-124.12628936767578
generated_dem.AQEAAACOluygHodfwLGUqaXg2UhA,608,7.538821007008664,Gold River,18884497.568341162,08HC001,2019,75.35173834287205,3.0699999332427983,921.0,992.0,49.702308654785156,-126.11141204833984
generated_dem.AQEAAAAcfBWkT4ZfwMd2Deau2khA,609,1.5437330499989912,Ucona River,165089833.3445216,08HC002,2013,17.289285600185394,1.820000052452088,86.5,187.0,49.70843124389648,-126.0986099243164
generated_dem.AQEAAAAfEg8_129fwLCs4-HFs0hA,610,0.6212310710106976,,11210.836954010842,08HC004,1998,15.53333330154419,0.8600000143051147,140.0,114.0,49.4044418334961,-125.74749755859376
generated_dem.AQEAAADZBMdOQH9fwPV7dIBm6EhA,611,1.0540342360036448,Heber River,18574903.8021766,08HC005,2018,5.32300000499796,0.367000013589859,73.80000305175781,60.0,49.81550979614258,-125.98834228515624
generated_dem.AQEAAABCjUVKCHpfwMmy5huf60hA,612,0.5636218279832974,Crest Creek,1572231.3552721776,08HC006,2019,1.3550322517271964,0.003000000026077032,11.100000381469727,nan,49.84106826782226,-125.90670776367188
generated_dem.AQEAAAC4S49k_nxfwNuc4CFg7UhA,613,1.3840193810174242,Heber River,31983549.341880023,08HC007,2010,0.7507499928275744,0.0,0.0,nan,49.85443878173828,-125.95221710205078
generated_dem.AQEAAAD_gtU_5VhfwPgM8sQ9AElA,614,6.006328200979624,Campbell River,46192977.36951919,08HD001,1948,85.97297297297297,30.0,354.0,1400.0,50.002220153808594,-125.3888931274414
generated_dem.AQEAAAAGHLbr7UdfwDoI84RJ70hA,615,3.609235134033952,Oyster River,4471154.059018371,08HD002,1915,14.399999618530273,0.99099999666214,133.0,363.0,49.86888885498047,-125.12361145019531
generated_dem.AQEAAAB5kLW-3FJfwG25W9vZBElA,616,9.193488453980535,Campbell River,110304470.18056072,08HD003,2019,84.92513451209435,29.70000076293945,307.0,1470.0,50.03805923461914,-125.2947235107422
generated_dem.AQEAAAAM7K1YjmVfwD4IuiOH-0hA,617,4.868554918968584,Campbell River,215208876.4991638,08HD004,1955,87.79999923706055,23.79999923706055,413.0,1150.0,49.96500015258789,-125.58611297607422
generated_dem.AQEAAAA02m3BOVNfwOyfvp24A0lA,618,1.6023292429745197,Quinsam River,86421645.39422314,08HD005,2019,7.815542866502489,2.059999942779541,77.5,278.0,50.02920913696289,-125.3000030517578
generated_dem.AQEAAADHLF-9CHpfwEQvLEoMKElA,619,4.680748971994035,Salmon River,93579895.46048091,08HD006,2019,59.73622726671624,2.359999895095825,536.0,1210.0,50.31246948242188,-125.90750122070312
generated_dem.AQEAAAAPQ8IvqW9fwJLnFpRLGUlA,620,4.4550634500337765,Salmon River,3773803.924699768,08HD007,2019,12.820999942479595,0.5490000247955322,162.0,439.0,50.19728088378906,-125.74481201171876
generated_dem.AQEAAAAMQdafeU9fwDbHaAZ58khA,621,1.5378569859894924,Oyster River,69855503.53008337,08HD011,2019,11.609431311195973,0.5239999890327454,129.0,302.0,49.89458084106445,-125.24175262451172
generated_dem.AQEAAABHHYU6-HlfwH79v9NsK0lA,622,1.2058088360354304,Hamersley Creek,5499.169961449241,08HD012,1980,0.5504999980330467,0.06800000369548798,7.1599998474121085,17.399999618530273,50.34027862548828,-125.9055633544922
generated_dem.AQEAAAD2x-spaGtfwBm2f8iPC0lA,623,1.5121466220007278,Salmon River,24438324.891719617,08HD015,2017,11.811674961447716,0.5149999856948853,169.0,268.0,50.09041976928711,-125.67822265625
generated_dem.AQEAAAA4-MzWPVBfwOix6eUQEUlA,624,0.6064702010480687,McKercher Creek,5737899.9488514885,08HD016,1998,0.27500000298023225,0.0020000000949949017,4.400000095367432,7.679999828338622,50.1338882446289,-125.25360870361328
generated_dem.AQEAAAC_2fXxAXRfwCEyOIy67UhA,625,1.2405922699836083,Elk River,111347209.32122494,08HD018,2019,9.04245158164732,0.9110000133514404,90.5999984741211,132.0,49.85723114013672,-125.81268310546876
generated_dem.AQEAAADaIn0b4WpfwDVKq-IMDElA,626,2.502843928989023,Salmon River,11906329.639028393,08HD020,2014,3.4993000430986285,0.0,14.199999809265135,270.0,50.09366989135742,-125.66974639892578
generated_dem.AQEAAAAWoa2KnWBfwIYGBGgL90hA,627,1.976554949011188,Quinsam River,166380.53321482675,08HD021,2019,1.7262777735789616,0.9070000052452089,23.5,84.19999694824219,49.92984008789063,-125.5096435546875
generated_dem.AQEAAAD5VJdRIVFfwAJF1mFfBElA,628,11.838673278980423,Campbell River,9537267.823126076,08HD022,2019,0.46280000011126204,0.03799999877810478,1.218000054359436,1750.0,50.03364181518555,-125.267578125
generated_dem.AQEAAACL0ORv1k5fwDj4DvOv9EhA,629,1.1989606490242295,Little Oyster River,35569673.91859281,08HD023,2018,0.9590666651725768,0.003000000026077032,14.199999809265135,38.0,49.91157913208008,-125.23197174072266
generated_dem.AQEAAABWGBF792JfwDorxTWO9EhA,630,0.8936060250271112,Quinsam River,3972096.178244377,08HD025,2019,4.2355294087353865,2.671999931335449,5.0980000495910645,nan,49.9102783203125,-125.54638671875
generated_dem.AQEAAACO94LNm2FfwLtTbJKA-EhA,631,0.7115893290028907,,937126.5388793581,08HD026,2019,0.9824838768089972,0.0010000000474974509,7.539999961853027,nan,49.94147109985352,-125.52530670166016
generated_dem.AQEAAAD1te_QnlVfwMmAPz4Z90hA,632,1.5066902689868584,Quinsam River,27267002.345440023,08HD027,2018,5.423400028546651,0.9919999837875366,52.5,215.0,49.92972183227539,-125.33778381347656
generated_dem.AQEAAADU3rLTx1VfwKk4v3UG4EhA,633,0.6484636639943346,,11132.561475342283,08HD030,2004,0.4506666643751992,0.014000000432133676,5.369999885559082,8.369999885559082,49.75,-125.34027862548828
generated_dem.AQEAAAAupo98YmVfwCK_4bJI_0hA,634,8.19890228100121,Campbell River,5161168.777511497,08HD031,2019,217.0006217956543,215.28399658203125,220.04200744628903,nan,49.99694061279297,-125.58656311035156
generated_dem.AQEAAADaIn0b4WpfwDVKq-IMDElA,635,2.068606032000389,Salmon River,11906329.639028393,08HD032,2019,10.00135713815689,0.4079999923706055,128.0,nan,50.09366989135742,-125.66974639892578
generated_dem.AQEAAAD6SnFsdWdfwABoNLwQ60hA,636,0.5303668809938245,,155577.63094904617,08HD033,2018,217.50557163783486,214.9010009765625,219.9499969482422,nan,49.83575057983398,-125.61605834960938
generated_dem.AQEAAACE-VudZFJfwEJ3SZzVBElA,637,11.647380927985068,Campbell River,15735320.676149867,08HDX03,2019,51.21699953079224,nan,nan,nan,50.03731155395508,-125.2874984741211
generated_dem.AQEAAAAejo3ElNtfwFkdIjYkQ0lA,638,4.782365028979257,,367034.8277241984,08HE001,1930,44.259999084472646,3.0899999141693115,473.0,518.0,50.52389144897461,-127.43083190917969
generated_dem.AQEAAADeI8vk3NlfwM94jSM3N0lA,639,1.3186784569988959,Marble River,52171930.64899569,08HE002,1952,14.936190423511324,5.380000114440918,208.0,122.0,50.43027877807617,-127.40389251708984
generated_dem.AQEAAAAv_SpEENNfwDNOhXBzM0lA,640,2.5004548460128717,Benson River,48630362.705809824,08HE003,1930,19.87999992370606,1.2699999809265137,311.0,228.0,50.4011116027832,-127.29778289794922
generated_dem.AQEAAAC4gVmmAbZfwBM00PaUAUlA,641,1.5453589879907668,Zeballos River,143688621.9461795,08HE006,2018,23.09596608654927,2.450000047683716,230.0,178.0,50.012489318847656,-126.84339904785156
generated_dem.AQEAAAA2qoI6TdlfwG2YeHITDUlA,642,1.446491292968858,,33158.1032835549,08HE007,2008,1.243999993801117,0.12600000202655792,8.0,nan,50.10221862792969,-127.39556121826172
generated_dem.AQEAAAC2mqi3fLRfwPYO4sNfEUlA,643,0.6142354609910399,Zeballos River,3197130.588178562,08HE008,2018,1.3646296306892678,0.008999999612569809,14.100000381469727,14.600000381469727,50.13568878173828,-126.82006072998048
generated_dem.AQEAAAAWUK1gqexfwHYgKg4ZJUlA,644,0.7575660360162146,Klaskish River,16817867.602642596,08HE009,2019,5.93520000775655,0.1550000011920929,58.20000076293945,33.299999237060554,50.29013061523438,-127.6978988647461
generated_dem.AQEAAAD4JLI6EqlfwHxER9Aq-EhA,645,0.776160798035562,McKelvie Creek,14753933.862932766,08HE010,2013,2.9559999979459324,0.289000004529953,14.899999618530273,19.600000381469727,49.93867111206055,-126.6414794921875
generated_dem.AQEAAAD9TkxEw7ZfwNFJhIAbQklA,646,0.5721806500223465,,27394.49621018736,08HF001,1940,17.989999866485594,1.2999999523162842,52.099998474121094,290.0,50.51667022705078,-126.85556030273438
generated_dem.AQEAAACpLbes6cBfwOcSxebOQklA,647,0.6263722039875574,,126002.97289437302,08HF002,1935,129.15555572509766,14.100000381469727,1250.0,1760.0,50.52278137207031,-127.01416778564452
generated_dem.AQEAAACfv0rq1rRfwEyIOCRVPUlA,648,3.248480491049122,Kokish River,3816248.1060421653,08HF003,1968,18.099999904632572,1.4199999570846558,131.0,269.0,50.47972106933594,-126.8255615234375
generated_dem.AQEAAADEdqEABKVfwMqCJBRkOElA,649,2.7175258719944395,Tsitika River,78007933.98078401,08HF004,2017,20.610227210955188,1.0399999618530271,250.0,365.0,50.44036102294922,-126.57850646972656
generated_dem.AQEAAABvIgfgF6dfwHXJxvCJG0lA,650,0.6581920019816607,Rice Creek,10142525.537156109,08HF005,2018,50.60893973798463,2.1199998855590816,494.0,783.0,50.21482849121094,-126.61080932617188
generated_dem.AQEAAACWdbPKYgVgwBJOxIioVUlA,651,1.9368067840114236,San Josef River,73421176.06069349,08HF006,2019,6.448970563271465,0.3869999945163727,64.40000152587889,64.40000152587889,50.66933059692383,-128.16839599609378
generated_dem.AQEAAADfbXGc2ppfwGt5SKWWKUlA,652,0.7285956289852038,,10334863.621337738,08HF007,1998,2.102857163974217,0.20200000703334808,9.800000190734863,32.59999847412109,50.3247184753418,-126.41944122314452
generated_dem.AQEAAABc1q4dDaVfwCKV96tfNklA,653,1.8954183810274117,Catherine Creek,25267233.18056875,08HF008,1999,4.008750021457672,0.25799998641014105,27.5,46.099998474121094,50.424720764160156,-126.57888793945312
generated_dem.AQEAAABFe8QBd6dfwGs1BeHzG0lA,654,4.594036764989141,Nimpkish River,32289940.6623622,08HF011,2001,1.7833333412806194,0.25,12.899999618530273,nan,50.21833038330078,-126.61666870117188
generated_dem.AQEAAACsPG_Nd_hfwLkPaekEXklA,655,1.505558831966482,Pugh Creek,7874294.607460776,08HF012,2019,2.514478248098622,0.016000000759959214,39.0,22.299999237060547,50.73450088500977,-127.88224792480469
generated_dem.AQEAAACBeVv44PVfwOB1iSyKQUlA,656,0.7341565850074403,Simpson Creek,16944765.32388413,08HF013,2016,1.3011052702602588,0.04600000008940697,27.0,16.299999237060547,50.512451171875,-127.84200286865234
generated_dem.AQEAAABlLVTqUdZfwBkDiA4DVklA,657,2.4976187459542416,Keogh River,1758440.008740984,08HF014,2018,5.314749836921691,0.1449999958276749,149.0,nan,50.67197036743164,-127.34867095947266
generated_dem.AQEAAADhVdnu869fwBg51ojK0UpA,659,5.565114878991153,,1014571791.7434682,08JA003,1941,33.350000063578285,8.210000038146973,108.0,1010.0,53.63888931274414,-126.74889373779295
generated_dem.AQEAAAAGH4UWcmRfwDhxkBUerUpA,660,10.7366663950379,Tetachuck River,3554402252.192497,08JA004,1938,65.25999908447265,20.100000381469727,142.0,3320.0,53.35332870483398,-125.56944274902344
generated_dem.AQEAAABf-8Je2qxfwIa4AqKR4EpA,661,10.70923265296733,,341611.8372201775,08JA005,1931,51.4000015258789,14.199999809265135,214.0,1420.0,53.75556182861328,-126.6999969482422
generated_dem.AQEAAAAgbGKV885fwJNSqiZD10pA,662,0.7617128990241326,,30641.61620788656,08JA006,1951,26.29999923706055,3.2799999713897705,117.0,578.0,53.68333053588867,-127.23332977294922
generated_dem.AQEAAAAaUimcG35fwE18kpSk4kpA,663,0.7251894060173072,,61154.98879631223,08JA013,2019,92.90396816768343,14.5,452.0,nan,53.77082824707031,-125.9705581665039
generated_dem.AQEAAADK4NzqD1pfwBjTovezoUpA,664,0.6658719379920512,,46413.576251838975,08JA014,2005,0.9058709673343166,0.20100000500679016,8.380000114440918,150.0,53.2633285522461,-125.40833282470705
generated_dem.AQEAAABBQqFZauJfwDzTPGF400pA,665,1.276232157018967,Laventie Creek,80896624.31522812,08JA015,2019,4.540019245101855,0.3930000066757202,29.5,86.5,53.65208053588867,-127.5377197265625
generated_dem.AQEAAADc1KjWDpdfwM6HyjNt5kpA,666,0.9008881979971193,MacIvor Creek,55081619.479775,08JA016,1995,0.9245624914765358,0.06300000101327896,6.429999828338622,53.4000015258789,53.800559997558594,-126.36000061035156
generated_dem.AQEAAACYj0YzJmdfwG9NNvUs2kpA,668,1.621199983987026,Cheslatta River,297888360.3723149,08JA018,2012,3.418444448047214,2.838000059127808,6.039000034332275,nan,53.70756149291992,-125.6117172241211
generated_dem.AQEAAACImv-PJz5fwOP0i5gts0pA,669,2.2213852319982834,Chedakuz Creek,889572231.4559722,08JA019,1995,3.4366665681203212,0.6470000147819519,16.700000762939453,nan,53.4002799987793,-124.97110748291016
generated_dem.AQEAAADjM114U3dfwFXlbhwgu0pA,670,4.243984273984097,Chelaslie River,1424393884.6338575,08JA020,1995,13.466666539510094,1.2100000381469729,140.0,nan,53.46221923828125,-125.86444091796876
generated_dem.AQEAAABc6TGhNM1fwAWgElaxvkpA,671,0.6573519840021618,,30779.70061299691,08JA021,1995,6.969999949137371,0.4979999959468842,42.5,nan,53.4900016784668,-127.20639038085938
generated_dem.AQEAAAD6WO-nDj5fwJESqdP7yUpA,672,0.7333067680010572,,117751.21731806803,08JA022,1995,11.318333625793455,9.916000366210938,12.064000129699707,nan,53.58028030395508,-124.9727783203125
generated_dem.AQEAAABkWhLV-H9fwElUf-9840pA,673,0.7382870209985413,,50956.09320625511,08JA023,2018,10.983749747276306,9.723999977111816,11.864999771118164,nan,53.77238082885742,-125.99723815917969
generated_dem.AQEAAAAwTs38glZfwDvblAxvrEpA,674,0.9985959919868037,Capoose Creek,98062531.48278017,08JA024,1995,6.833333333333332,1.1599999666213991,28.70000076293945,nan,53.3477783203125,-125.35138702392578
generated_dem.AQEAAAB6WNO1aclfwLphKulg0kpA,675,1.7759741169866174,Kasalka Creek,223728351.82938325,08JA025,1995,9.43333339691162,0.8999999761581421,39.29999923706055,nan,53.64221954345703,-127.14582824707031
generated_dem.AQEAAADnB4VzE9lfwPR2Cg3S00pA,676,1.0455468429718167,,81076888.63284054,08JA026,1995,3.283333301544189,0.2189999967813492,25.399999618530284,nan,53.65555953979492,-127.39167022705078
generated_dem.AQEAAAAO9nfNo8lfwDwyUeIF1UpA,677,0.6929932860075496,,61308.71231914541,08JA027,1995,7.478000005086262,6.076000213623048,8.185999870300293,nan,53.6622200012207,-127.1508331298828
generated_dem.AQEAAAB6S6mzKYdfwKJv1ez2nUpA,678,8.750305219960865,,2689900860.1725297,08JA028,2012,57.87735734667097,24.29999923706055,236.0,nan,53.234169006347656,-126.1119384765625
generated_dem.AQEAAACGJxcKaOxfwE5TNnI-z0pA,679,0.712162758980412,,14293067.90743453,08JA030,2012,851.6918716430664,850.39501953125,852.72998046875,nan,53.61722183227539,-127.69416809082031
generated_dem.AQEAAACJb0eJlEBfwCQrqHAQAUtA,681,19.89317859703442,,478138934.9357747,08JB002,2018,19.563136976059173,7.760000228881836,87.4000015258789,3600.0,54.0078010559082,-125.00891876220705
generated_dem.AQEAAADALOVjdCZfwI06yxDtCktA,682,25.719874467991758,,6575733615.902047,08JB003,2018,29.120414350714,2.369999885559082,221.0,6030.0,54.0850715637207,-124.6008529663086
generated_dem.AQEAAAB1HgbUKr5fwBLZPwO180pA,683,2.230664764996618,Nadina River,375735729.01876813,08JB007,2019,0.7259166654613283,0.4909999966621399,1.9040000438690183,nan,53.90415954589844,-126.97083282470705
generated_dem.AQEAAADP-lcAGr1fwBc7k5aH80pA,684,4.240416934015229,Nadina River,383084723.169784,08JB008,2019,5.482255321867923,0.8429999947547913,58.599998474121094,369.0,53.90250015258789,-126.95471954345705
generated_dem.AQEAAAC5VH9mq3BfwNE9DCmWBktA,686,16.50525845796801,,1761364.8467577517,08JB011,1994,1.951789466958297,1.7220000028610232,2.6429998874664307,nan,54.0513916015625,-125.7544403076172
generated_dem.AQEAAADMRnpgRl9fwBtauDqtFktA,687,2.883635661972221,Endako River,789411863.68288,08JB012,2003,3.4587499797344208,0.06499999761581421,13.600000381469727,771.0,54.17805862426758,-125.4888916015625
generated_dem.AQEAAABORm-amTpfwGoRaOiT-EpA,688,1.2804051919956692,Nithi River,236921397.5108188,08JB014,2001,0.7590000033378601,0.15600000321865082,4.539999961853027,nan,53.94194030761719,-124.91555786132812
generated_dem.AQEAAABp-NdxSr9ewLEoGtuT50pA,689,15.30621880601393,,3424890415.6206894,08JC005,1973,12.914545405994762,1.5900000333786009,54.70000076293945,3390.0,53.80889129638672,-122.9888916015625
generated_dem.AQEAAADt2xsMDQFfwCSYWzvAA0tA,690,1.7025003929738887,Murray Creek,69130384.94946995,08JC006,1973,0.30766666928927106,0.0,2.220000028610229,125.0,54.02999877929688,-124.0152816772461
generated_dem.AQEAAADnleP8igRfwKXiXwEVB0tA,691,1.2319365770090371,Murray Creek,37919570.64010184,08JC008,1973,0.08549999880294007,0.0,0.4869999885559082,20.200000762939453,54.05638885498047,-124.06999969482422
generated_dem.AQEAAABd3fP0eLZewBh9GU3t3UpA,692,1.2860906959977,,35784870.34609134,08JC015,1984,0.19699999690055847,0.0,1.8999999761581416,nan,53.73389053344727,-122.85138702392578
generated_dem.AQEAAADrGUsjqQxfwKRVU7DL8kpA,693,1.9406241300166585,Corkscrew Creek,131176050.41107458,08JC017,2006,0.5658999979496002,0.04100000113248825,2.5799999237060547,nan,53.89685821533203,-124.197998046875
generated_dem.AQEAAAB5TQ0JX6tfwCJQgbzs_EtA,694,2.5646531169768423,Driftwood River,364399150.872831,08JD006,2019,7.309581435003945,0.4560000002384186,62.4000015258789,403.0,55.97613906860352,-126.67767333984376
generated_dem.AQEAAAAiBhWweJ5ewM5lcoPEk0pA,717,9.234542443009559,Cottonwood River,1904897678.7077737,08KE009,1998,24.37941183763392,2.220000028610229,166.0,1910.0,53.15528106689453,-122.47611236572266
generated_dem.AQEAAADzfKhi2qVewN4_s3fItkpA,718,2.5900032710051164,Hixon Creek,229185087.96330693,08KE014,1974,8.335833311080933,0.4469999969005585,78.4000015258789,658.0,53.4263916015625,-122.5888900756836
