STATION_NUMBER,YEAR,MEAN,MIN,MAX,MIN_MONTH,MAX_MONTH,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,YEARS_OF_DATA
08NL024,2018,21.454611937501536,1.3400000333786009,176.0,9.0,4.0,49.45771026611328,-120.51856994628906,1780.0,67
08NL034,1986,0.47904545678333804,0.02199999988079071,6.139999866485597,1.0,5.0,49.37971878051758,-120.19055938720705,127.0,22
08NL036,1998,1.038823531831012,0.11299999803304672,7.110000133514403,9.0,5.0,49.36917114257813,-120.56971740722656,185.0,34
08NL038,2018,44.6842413174695,5.309999942779541,161.0,8.0,3.0,49.37696838378906,-120.15231323242188,5580.0,58
08NL039,2018,1.349235293619773,0.10700000077486037,7.559999942779541,8.0,3.0,49.66281127929688,-120.33553314208984,263.0,34
08NL045,2018,0.7003725457425211,0.1430000066757202,3.9000000953674316,1.0,4.0,49.2588996887207,-119.82579040527344,181.0,51
08NL050,2018,2.573127676831915,0.2169999927282333,27.70000076293945,1.0,4.0,49.36418914794922,-120.06874084472656,388.0,47
08NL069,2019,7.622000034819258,1.190000057220459,37.599998474121094,8.0,5.0,49.09893035888672,-120.5793685913086,566.0,47
08NL070,2019,6.835627429625568,0.8849999904632568,37.599998474121094,8.0,5.0,49.09410095214844,-120.67254638671876,408.0,51
08NL071,2018,5.766679975986481,0.3389999866485596,46.20000076293945,8.0,4.0,49.46567916870117,-120.97891235351562,253.0,50
08NL076,2018,1.636400008201599,0.13699999451637268,13.100000381469727,1.0,4.0,49.13249969482422,-120.03781127929688,,25
08NM002,2019,15.6199266582454,7.449999809265138,16.5,2.0,2.0,49.34204864501953,-119.58040618896484,6720.0,109
08NM015,1982,1.4090952419099354,0.19099999964237213,20.299999237060547,3.0,5.0,49.2622184753418,-119.4741668701172,255.0,21
08NM020,1998,0.29847368539163943,0.004000000189989804,1.9900000095367432,9.0,5.0,50.30083084106445,-119.20832824707031,55.70000076293945,38
08NM022,1995,0.45377778234305205,0.03799999877810478,3.5299999713897705,1.0,5.0,50.04306030273438,-119.24305725097656,62.4000015258789,27
08NM037,2018,0.3867254901458235,0.039000000804662704,6.539999961853027,12.0,5.0,49.42745971679688,-119.75154876708984,101.0,51
08NM041,2008,0.8655666639407475,0.1850000023841858,15.399999618530273,2.0,5.0,49.82582092285156,-119.78701782226562,182.0,30
08NM050,2019,14.496233666054556,4.860000133514403,66.30000305175781,1.0,6.0,49.49851989746094,-119.6153564453125,5980.0,107
08NM053,1995,0.5583928562700748,0.10599999874830246,3.0299999713897705,7.0,5.0,49.89471817016602,-119.41832733154295,221.0,28
08NM065,2018,0.8961515130305832,0.14800000190734866,5.460000038146973,12.0,5.0,50.23846817016602,-119.2668914794922,569.0,66
08NM071,1974,1.7662600016593932,1.0729999542236328,2.4570000171661377,4.0,6.0,49.501670837402344,-119.61083221435548,,50
08NM083,2018,1.6318596434174923,1.1929999589920044,2.4489998817443848,4.0,5.0,49.886131286621094,-119.4996566772461,,57
08NM084,2019,2.44935000538826,2.3229999542236333,2.8050000667572017,4.0,5.0,49.42641830444336,-119.57508087158205,,40
08NM085,2017,17.220791628791225,6.769999980926514,104.0,12.0,6.0,49.11462020874024,-119.566650390625,7540.0,72
08NM113,2003,277.62899897648737,277.04000854492193,278.14999389648443,1.0,4.0,49.02861022949219,-119.46028137207031,,26
08NM116,2017,5.905111145090173,0.2440000027418137,80.80000305175781,12.0,5.0,49.8779296875,-119.41346740722656,795.0,54
08NM129,1986,0.21790476178839094,0.035999998450279236,1.2200000286102295,8.0,5.0,49.86000061035156,-119.13082885742188,44.79999923706055,21
08NM134,2019,0.14705769244868022,0.017999999225139618,0.4769999980926514,11.0,4.0,49.71234130859375,-120.01116943359376,34.59999847412109,52
08NM138,1994,0.27988888875201895,0.004000000189989804,0.6460000276565552,1.0,9.0,50.07083129882813,-119.66667175292969,31.29999923706055,27
08NM142,2014,0.25154347879731137,0.024000000208616257,2.009999990463257,12.0,5.0,50.25642013549805,-119.0801010131836,60.599998474121094,46
08NM143,2018,5.3661707203562665,5.1040000915527335,5.807000160217285,3.0,5.0,50.22972106933594,-119.27361297607422,,41
08NM145,2004,0.06364705917589805,0.0,0.5709999799728394,1.0,10.0,50.00500106811523,-119.25167083740234,12.699999809265135,34
08NM146,2018,0.19127272653647445,0.0,3.75,11.0,5.0,50.04875183105469,-119.33596801757812,15.300000190734865,22
08NM160,1980,6.503047616708846,0.03999999910593033,10.199999809265137,1.0,5.0,50.25527954101562,-119.30555725097656,751.0,21
08NM165,1995,0.5654400014877319,0.045000001788139336,4.869999885559082,1.0,5.0,49.99417114257813,-119.61444091796876,76.0999984741211,25
08NM168,1998,0.3559999982161181,0.04899999871850014,0.7910000085830688,11.0,7.0,49.61528015136719,-119.42305755615234,35.5,28
08NM171,2018,0.9089791687826315,0.05700000002980232,12.399999618530273,9.0,6.0,49.2492790222168,-119.3213882446289,117.0,48
08NM173,2018,0.10391836636224572,0.035999998450279236,1.6200000047683716,12.0,5.0,49.7945785522461,-119.8520278930664,40.70000076293945,49
08NM174,2019,0.6575416699051857,0.027000000700354576,5.800000190734862,9.0,5.0,50.21221923828125,-119.53861236572266,114.0,48
08NM232,2017,0.5336249999701976,0.03500000014901161,6.320000171661378,1.0,4.0,49.99980926513672,-119.07269287109376,70.69999694824219,40
08NM240,2019,0.06871052684360429,0.004000000189989804,0.6499999761581421,1.0,5.0,49.6508903503418,-119.40003204345705,4.940000057220459,38
08NM241,2019,0.06540540580612582,0.001000000047497451,0.3840000033378601,2.0,5.0,49.65003967285156,-119.39385223388672,4.5,37
08NM242,2019,0.05648571428443704,0.001000000047497451,0.574999988079071,2.0,5.0,49.62414169311523,-119.38117218017578,3.7300000190734863,35
08NM243,2019,7.931071383612497,7.708000183105469,8.331000328063965,11.0,5.0,49.27318954467773,-119.5255126953125,,28
08NN002,2019,27.592904772077286,1.1699999570846558,153.0,10.0,6.0,49.04327011108398,-118.4404296875,2060.0,63
08NN014,1945,1.3211363499814814,0.2549999952316284,40.20000076293945,10.0,5.0,49.04193878173828,-118.20693969726562,492.0,22
08NN015,2019,3.22140983675347,0.08900000154972076,20.39999961853028,8.0,6.0,49.702919006347656,-119.09246826171876,233.0,61
08NN019,2018,1.4105090910738165,0.04399999976158142,13.399999618530273,9.0,4.0,49.56536865234375,-119.05196380615234,145.0,55
08NN022,1995,9.651428608667283,0.5839999914169312,71.30000305175781,9.0,5.0,49.484169006347656,-119.10832977294922,1170.0,21
08NN023,2019,3.975222216712104,0.1589999943971634,53.9000015258789,9.0,4.0,49.58914184570313,-118.31175231933594,221.0,54
08NN028,2019,0.23321739033512448,0.008000000379979609,1.6799999475479126,1.0,4.0,49.3658218383789,-118.84931182861328,28.5,23
08NP004,2018,1.957023799419403,0.2169999927282333,23.60000038146973,12.0,5.0,49.094398498535156,-114.55387115478516,92.8000030517578,42
08OA002,2018,27.411035837871687,4.539999961853027,312.0,8.0,10.0,53.6138916015625,-132.209716796875,480.0,56
08OA003,2017,0.12722222422146134,0.002000000094994902,0.1889999955892563,7.0,10.0,53.25860977172852,-132.07504272460938,,45
08OB002,2018,7.4036808495825905,0.41999998688697815,36.5,8.0,12.0,53.05730056762695,-132.05136108398438,76.69999694824219,47
08PA001,1954,28.32400001525879,11.699999809265135,189.0,2.0,5.0,49.047218322753906,-121.09583282470705,907.0,25
09AA006,2017,91.32473141221858,27.20000076293945,254.0,4.0,9.0,59.5953598022461,-133.81442260742188,6860.0,67
09AA013,2017,15.553036464344371,2.809999942779541,66.90000152587889,4.0,6.0,59.94778060913086,-134.33250427246094,989.0,55
09AE003,2018,44.176049981514616,9.510000228881836,194.0,3.0,5.0,59.93082809448242,-131.76861572265622,3390.0,60
10AC002,1993,102.7258062055034,14.0,426.0,3.0,5.0,59.18888854980469,-129.21221923828122,6940.0,31
10AC003,1984,15.505416691303253,1.8899999856948853,50.099998474121094,3.0,6.0,58.81388854980469,-130.08332824707028,1520.0,24
10AC004,1995,18.22580660543134,3.859999895095825,55.20000076293945,11.0,6.0,59.75833129882813,-129.12777709960938,1700.0,31
10AC005,2019,17.268266666928927,2.4000000953674316,88.69999694824219,4.0,5.0,59.11750030517578,-129.82554626464844,882.0,60
10AD001,1993,136.57272708777225,2.5999999046325684,779.0,1.0,5.0,59.9508285522461,-128.15083312988278,9450.0,33
10BA001,1993,87.61999938964844,11.800000190734865,471.0,3.0,5.0,59.0644416809082,-127.84471893310548,6580.0,25
10BB001,1994,245.48,33.5,1340.0,3.0,7.0,59.61528015136719,-127.3102798461914,22700.0,25
10BB002,1994,141.1153846153846,17.700000762939453,672.0,3.0,7.0,59.09833145141602,-127.5338897705078,11200.0,26
10BC001,1994,97.76774178781817,21.39999961853028,553.0,2.0,6.0,59.69139099121094,-126.9505615234375,9190.0,31
10BE001,2018,1117.2703333355132,207.0,3500.0,12.0,6.0,59.412498474121094,-126.09722137451172,104000.0,63
10BE004,2018,40.08116987398115,6.4000000953674325,200.0,3.0,7.0,58.8549690246582,-125.38260650634766,2540.0,59
10BE005,1994,1416.1923076923076,250.0,5640.0,3.0,6.0,59.74250030517578,-124.47638702392578,119000.0,26
10BE006,1994,708.16,108.0,2970.0,2.0,6.0,59.70111083984375,-127.22750091552734,61600.0,25
10BE007,2017,16.13913042648979,5.940000057220459,49.70000076293945,3.0,7.0,59.33597183227539,-125.94024658203124,1170.0,46
10BE009,2018,1.5994877946086046,0.453000009059906,1.6799999475479126,2.0,7.0,59.45417022705078,-126.22750091552734,209.0,41
10BE013,2016,24.819676504415625,12.199999809265135,34.299999237060554,11.0,6.0,59.55332946777344,-126.48056030273438,3740.0,34
10CA001,2018,24.72032247051116,0.6449999809265137,150.0,2.0,5.0,58.27119064331055,-121.46392059326172,7400.0,31
10CB001,2019,24.12574997730553,3.839999914169312,79.0,4.0,6.0,57.23822021484375,-122.69146728515624,2180.0,64
10CC002,2002,137.74583355585733,6.4099998474121085,770.0,3.0,6.0,58.67082977294922,-122.6374969482422,22600.0,24
10CD001,2018,199.67803174588414,19.39999961853028,1290.0,3.0,6.0,58.7881088256836,-122.66163635253906,20300.0,63
10CD003,2018,1.217487177787683,0.0,79.5,2.0,6.0,58.89239120483398,-123.3188934326172,277.0,39
10CD004,2018,2.385157905126873,0.0,21.39999961853028,12.0,5.0,58.030250549316406,-122.7201690673828,335.0,38
10CD005,2017,0.8418823454309913,0.0,7.239999771118164,3.0,6.0,58.10599899291992,-122.71558380126952,109.0,34
