station_number,most_recent_year,years_of_data,mean,min,max,drainage_area_gross,latitude,longitude,gen_id,annual_precipitation,aspect,average_slope,drainage_area,glacial_area,glacial_coverage,hydrological_zone,median_elevation,potential_evapotranspiration,solar_exposure,watershed_area,mar,qty_Jan,qty_Feb,qty_Mar,qty_Apr,qty_May,qty_Jun,qty_Jul,qty_Aug,qty_Sep,qty_Oct,qty_Nov,qty_Dec,return_Jan,return_Feb,return_Mar,return_Apr,return_May,return_Jun,return_Jul,return_Aug,return_Sep,return_Oct,return_Nov,return_Dec,abs_Jan,abs_Feb,abs_Mar,abs_Apr,abs_May,abs_Jun,abs_Jul,abs_Aug,abs_Sep,abs_Oct,abs_Nov,abs_Dec,annual_qty,annual_return,annual_abs,percent_allocated_mad,percent_allocated_mad_abs,oldest_priority_date
08GE003,2015,15,2.878666639328003,0.3459999859333038,13.699999809265135,23.0,51.22761154174805,-125.67146301269531,12379,2149.7727272727275,,36.4528777786855,23.181853071368483,9470190.828915637,0.40851742092232096,26.0,1477.375,678.609756097561,0.5377031694414021,23181853.07136848,124.1775897062947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24/08/2021
08GF006,2011,13,3.7007692226996785,0.125,18.700000762939453,36.900001525878906,50.79689025878906,-126.0096435546875,12389,3616.722222222222,,35.10678859685743,37.48827134721797,0.0,0.0,27.0,810.25,727.953125,0.6483078758100121,37488271.34721797,98.71805473298559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24/08/2021
08LG008,2017,43,10.206046559089838,0.1959999948740004,66.90000152587889,775.0,50.13618087768555,-121.03002166748048,12398,1165.7975871313672,,16.469243465305563,765.4023809432347,0.0,0.0,25.0,1360.0,865.0409057706355,0.6828820331464736,765402380.9432348,13.33422368834617,4000.854199999999,4000.854199999999,4000.854199999999,4000.854199999999,201319.42450199998,994594.5599100001,595956.5651059999,497297.27995500003,201319.42450199998,4000.854199999999,4000.854199999999,4000.854199999999,1027.8999999999999,1027.8999999999999,1027.8999999999999,1027.8999999999999,1027.8999999999999,2055.7999999999997,1027.8999999999999,1027.8999999999999,1027.8999999999999,1027.8999999999999,1027.8999999999999,1027.8999999999999,2972.954199999999,2972.954199999999,2972.954199999999,2972.954199999999,200291.524502,992538.75991,594928.6651059999,496269.379955,200291.524502,2972.954199999999,2972.954199999999,2972.954199999999,2518493.233375,13362.699999999997,2505130.533375,0.007824861084110301,0.007783343691955741,26/09/1888
08LG010,2020,48,8.079791595538456,0.3120000064373016,70.19999694824219,917.0,50.10979843139648,-120.8030014038086,12399,1066.089670828604,,14.323675203087125,911.3976091374452,0.0,0.0,25.0,1259.375,892.3748473748474,0.6847542770272661,911397609.1374453,8.86527626859285,908254.1356286707,908254.1356286707,908254.1356286707,908254.1356286707,3155985.092126501,13001478.428472713,7705131.630395968,6608108.46478398,3155985.092126501,908254.1356286707,908254.1356286707,908254.1356286707,641876.2934999999,641876.2934999999,641876.2934999999,641876.2934999999,641876.2934999999,1283752.587,641876.2934999999,641876.2934999999,641876.2934999999,641876.2934999999,641876.2934999999,641876.2934999999,266377.8421286653,266377.8421286653,266377.8421286653,266377.8421286653,2514108.7986264993,11717725.841472598,7063255.336895966,5966232.171283978,2514108.7986264993,266377.8421286653,266377.8421286653,266377.8421286653,39984467.65730636,8344391.815499998,31640075.841806196,0.15692225931852785,0.12417402248941885,02/05/1889
08LG048,2020,53,6.764905650660678,0.4309999942779541,62.4000015258789,316.0,49.85422134399414,-120.90846252441406,12400,2023.9372937293729,,19.251397179571697,314.89155603194075,0.0,0.0,25.0,1437.25,840.8701067615657,0.6776836234341789,314891556.0319408,21.483286931881036,32750.88820416664,32750.88820416664,32750.88820416664,32750.88820416664,33490.97620416667,69202.21640833336,34971.15220416669,34601.108204166696,33490.97620416667,32750.88820416664,32750.88820416664,32750.88820416664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32750.88820416664,32750.88820416664,32750.88820416664,32750.88820416664,33490.97620416667,69202.21640833336,34971.15220416669,34601.108204166696,33490.97620416667,32750.88820416664,32750.88820416664,32750.88820416664,435012.64665416663,0.0,435012.64665416663,0.0020390765589411194,0.0020390765589411194,30/04/1923
08LG068,2019,16,3.4356249943375587,0.0700000002980232,26.10000038146973,178.0,49.95027160644531,-121.09644317626952,12402,1415.366459627329,,17.216306062094635,168.23189765612517,0.0,0.0,25.0,1408.125,843.7308970099667,0.6961356486913668,168231897.65612516,20.421959463122484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24/08/2021
08MA002,2018,56,43.14107179641724,7.579999923706055,115.0,2130.0,51.62485885620117,-124.1433563232422,12403,1059.980778246601,,24.24907115227097,2139.592410892606,177009241.5911453,0.0827303558799312,25.0,1914.0,768.7618927762396,0.6627404658612568,2139592410.8926067,20.163219675292936,29137493.726275,29137493.726275,29137493.726275,29137493.726275,29413793.246275,59656485.05255,29966392.286275,29828242.526275,29413793.246275,29137493.726275,29137493.726275,29137493.726275,29134060.560000002,29134060.560000002,29134060.560000002,29134060.560000002,29134060.560000002,58268121.120000005,29134060.560000002,29134060.560000002,29134060.560000002,29134060.560000002,29134060.560000002,29134060.560000002,3433.1662749999996,3433.1662749999996,3433.1662749999996,3433.1662749999996,279732.686275,1388363.93255,832331.7262749999,694181.966275,279732.686275,3433.1662749999996,3433.1662749999996,3433.1662749999996,382241162.4415751,378742787.28000003,3498375.1615750007,0.2809570380136294,0.0025713952861023907,09/12/1964
08ME004,1947,21,44.34761901128861,3.0,212.0,956.0,50.8375015258789,-122.8566665649414,12404,1492.666666666667,,25.84789291794633,979.202674340623,207020203.447326,0.21141711401751387,25.0,1834.25,769.7028985507246,0.6666612500754873,979202674.340623,45.2895199057248,162511735.68,162511735.68,162511735.68,162511735.68,162511735.68,325023471.36,162511735.68,162511735.68,162511735.68,162511735.68,162511735.68,162511735.68,162511735.68,162511735.68,162511735.68,162511735.68,162511735.68,325023471.36,162511735.68,162511735.68,162511735.68,162511735.68,162511735.68,162511735.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2112652563.8400006,2112652563.8400006,0.0,1.510605864009987,0.0,07/06/1956
08ME005,1940,16,66.81874966621399,13.300000190734865,518.0,1650.0,50.85110855102539,-122.84583282470705,12405,1365.084541062802,,26.849894932117532,1674.6480664557268,239075472.9047092,0.14276162119883215,25.0,1762.375,774.648033799155,0.6620683276099701,1674648066.4557269,39.90017425430234,162591462.37425664,162591462.37425664,162591462.37425664,162591462.37425664,162595361.78295416,325198522.3833033,162607060.00904664,162607060.00904664,162595361.78295416,162591462.37425664,162591462.37425664,162591462.37425664,162520486.92,162520486.92,162520486.92,162520486.92,162520486.92,325040973.84,162520486.92,162520486.92,162520486.92,162520486.92,162520486.92,162520486.92,70975.45425666666,70975.45425666666,70975.45425666666,70975.45425666666,74874.86295416666,157548.54330333328,86573.08904666666,86573.08904666666,74874.86295416666,70975.45425666666,70975.45425666666,70975.45425666666,2113743602.587101,2112766329.9600003,977272.6271016666,1.0031072158619143,0.00046377868295386884,10/05/1926
08ME027,2020,25,13.427999992370605,1.2599999904632568,63.5,312.0,50.73088836669922,-122.9420166015625,12409,1461.6655737704916,,28.664183761370918,311.909002906535,26725552.301583074,0.08568381179299114,25.0,1805.5,763.6101398601397,0.6599074034467033,311909002.906535,43.051017659770366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24/08/2021
08ME028,2020,25,36.75600021362305,2.8399999141693115,159.0,708.0,50.82093811035156,-123.2034912109375,12410,1690.8181818181818,,22.839693777917887,704.3156539987558,198992377.943008,0.2825329478526109,25.0,1915.75,759.0116099071208,0.6733890564335328,704315653.9987558,52.18682845531072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24/08/2021
08MF003,1982,32,32.99687528610229,8.359999656677246,137.0,741.0,49.37527847290039,-121.41944122314452,12416,2565.9011299435033,,32.459585428342585,733.3317492373441,0.0,0.0,26.0,1178.875,837.2248656945509,0.6388641198930943,733331749.237344,44.99583622339907,2006474.5324375003,2006474.5324375003,2006474.5324375003,2006474.5324375003,2006875.4134375004,4014953.4698749976,2007677.1754375002,2007476.7349375002,2006875.4134375004,2006474.5324375003,2006474.5324375003,2006474.5324375003,1918467.5076166668,1918467.5076166668,1918467.5076166668,1918467.5076166668,1918467.5076166668,3836935.015233334,1918467.5076166668,1918467.5076166668,1918467.5076166668,1918467.5076166668,1918467.5076166668,1918467.5076166668,88007.02482083334,88007.02482083334,88007.02482083334,88007.02482083334,88407.90582083333,178018.4546416666,89209.66782083333,89009.22732083334,88407.90582083333,88007.02482083334,88007.02482083334,88007.02482083334,26089179.934187498,24940077.599016663,1149102.3351708332,0.025071539700867604,0.0011042801992730573,04/06/1930
08MF034,1969,16,3.331250011920929,0.0080000003799796,55.79999923706055,114.0,49.31306076049805,-121.62555694580078,12429,2437.2181818181816,,32.98057127576025,114.51745091316269,1058894.5645505146,0.009246578194911644,26.0,1123.75,823.1527093596059,0.6080593901047092,114517450.91316268,29.0894530515439,132358794.22618753,132358794.22618753,132358794.22618753,132358794.22618753,132358794.22618753,264717588.45237488,132358794.22618753,132358794.22618753,132358794.22618753,132358794.22618753,132358794.22618753,132358794.22618753,132350406.64000002,132350406.64000002,132350406.64000002,132350406.64000002,132350406.64000002,264700813.27999997,132350406.64000002,132350406.64000002,132350406.64000002,132350406.64000002,132350406.64000002,132350406.64000002,8387.5861875,8387.5861875,8387.5861875,8387.5861875,8387.5861875,16775.172375,8387.5861875,8387.5861875,8387.5861875,8387.5861875,8387.5861875,8387.5861875,1720664324.9404373,1720555286.3200004,109038.62043749998,16.37880904240011,0.0010379262919014607,31/05/1910
08MF062,2018,46,3.4073913097381587,0.356000006198883,36.0,85.5,49.54188919067383,-121.1199722290039,12434,2848.301204819277,,25.24736926968132,89.3184350266288,0.0,0.0,25.0,1387.75,830.525641025641,0.6511604465134068,89318435.02662879,38.148802189853654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24/08/2021
08MF065,2018,37,36.059459480079454,7.730000019073486,205.0,712.0,49.95386123657226,-121.86286926269531,12435,2245.035971223021,,35.45408005766183,714.6104390525372,16355199.943224145,0.022886875211211032,25.0,1490.625,807.0835913312692,0.648304019144939,714610439.0525372,50.46030327780925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24/08/2021
08MF068,2019,28,29.88928576878139,4.2899999618530265,89.4000015258789,720.0,49.36846160888672,-121.38449096679688,12436,2577.16068866571,,32.39880120535912,721.9379033984156,0.0,0.0,26.0,1186.0,836.2285491419658,0.6419674137907727,721937903.3984157,41.40146351657395,2006059.7014208336,2006059.7014208336,2006059.7014208336,2006059.7014208336,2006460.5824208336,4014123.807841665,2007262.3444208335,2007061.9039208335,2006460.5824208336,2006059.7014208336,2006059.7014208336,2006059.7014208336,1918467.5076166668,1918467.5076166668,1918467.5076166668,1918467.5076166668,1918467.5076166668,3836935.015233334,1918467.5076166668,1918467.5076166668,1918467.5076166668,1918467.5076166668,1918467.5076166668,1918467.5076166668,87592.19380416667,87592.19380416667,87592.19380416667,87592.19380416667,87993.07480416667,177188.7926083333,88794.83680416667,88594.39630416667,87993.07480416667,87592.19380416667,87592.19380416667,87592.19380416667,26083787.130970832,24940077.599016663,1143709.5319541667,0.027672506812985737,0.0012133709593688297,04/06/1930
08MG001,2018,37,39.372973158552846,3.75,339.0,383.0,49.30002975463867,-121.9377670288086,12437,2875.832876712329,,30.273552470972056,383.07074388836156,263157.07648974605,0.0006869673048340072,27.0,846.5,849.0543318649045,0.6671124570299499,383070743.8883616,102.7825115509926,5584774.712604167,5584774.712604167,5584774.712604167,5584774.712604167,5584774.712604167,11169549.42520833,5584774.712604167,5584774.712604167,5584774.712604167,5584774.712604167,5584774.712604167,5584774.712604167,5581317.79,5581317.79,5581317.79,5581317.79,5581317.79,11162635.579999998,5581317.79,5581317.79,5581317.79,5581317.79,5581317.79,5581317.79,3456.9226041666666,3456.9226041666666,3456.9226041666666,3456.9226041666666,3456.9226041666666,6913.845208333333,3456.9226041666666,3456.9226041666666,3456.9226041666666,3456.9226041666666,3456.9226041666666,3456.9226041666666,72602071.26385416,72557131.27,44939.99385416668,0.058471494344520196,3.619330069712372e-05,13/02/1980
08MG004,1947,26,8.273076956088726,1.7000000476837158,28.60000038146973,195.0,50.17082977294922,-122.91667175292969,12438,1946.9673913043482,,24.471588461957232,189.0952215598891,8095457.615304788,0.0428115398608359,26.0,1441.0,788.1569767441861,0.6630338884301014,189095221.55988908,43.75085149081109,15769574.924247833,14268651.790647833,13268036.368247831,12767728.657047832,12928958.156779166,26211029.75798098,13381992.211013164,13366664.988533163,12928958.156779166,12767728.657047832,15769574.924247833,16770190.34664783,12189329.497425,12189329.497425,15191175.764625,15191175.764625,15191175.764625,30382351.529249996,12189329.497425,12189329.497425,12189329.497425,12189329.497425,12189329.497425,12189329.497425,3580245.4268228333,2079322.2932228332,-1923139.3963771663,-2423447.1075771665,-2262217.607845833,-4171321.7712689997,1192662.7135881667,1177335.4911081668,739628.6593541666,578399.1596228334,3580245.4268228333,4580860.849222833,180199088.9392205,173470514.80252498,6728574.1366955,0.6906832435205615,0.025789882936472042,01/10/1926
08MG005,2017,90,125.087777794732,19.600000381469727,424.0,2100.0,50.336021423339844,-122.8002471923828,12442,2117.7056549057515,,30.58280199574793,2093.2884787562853,399797631.9321382,0.19099022231741106,25.0,1484.75,770.5252024027161,0.6585966733367254,2093288478.756286,59.75658828880201,198522965.15924996,198522965.15924996,198522965.15924996,198522965.15924996,198859520.57724988,398728707.4085,199532631.41325003,199364353.7042499,198859520.57724988,198522965.15924996,198522965.15924996,198522965.15924996,198517264.72277915,198517264.72277915,198517264.72277915,198517264.72277915,198517264.72277915,397034529.4455584,198517264.72277915,198517264.72277915,198517264.72277915,198517264.72277915,198517264.72277915,198517264.72277915,5700.436470833335,5700.436470833335,5700.436470833335,5700.436470833335,342255.8544708333,1694177.9629416661,1015366.6904708331,847088.9814708334,342255.8544708333,5700.436470833335,5700.436470833335,5700.436470833335,2585005489.795249,2580724441.3961296,4281048.399120834,0.6552997247485594,0.0010852471488566734,20/01/1947
08MG006,1947,23,11.564782640208369,1.25,58.29999923706055,179.0,50.26667022705078,-122.87222290039062,12443,2174.017142857143,,30.36530415040173,180.33105999372668,21560438.648850914,0.11956031672858215,26.0,1542.0,774.92,0.6789403326508018,180331059.99372667,64.13084157887545,96741515.52,96741515.52,96741515.52,96741515.52,96741515.52,193483031.04,96741515.52,96741515.52,96741515.52,96741515.52,96741515.52,96741515.52,96741515.52,96741515.52,96741515.52,96741515.52,96741515.52,193483031.04,96741515.52,96741515.52,96741515.52,96741515.52,96741515.52,96741515.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257639701.76,1257639701.76,0.0,3.448356495234121,0.0,07/02/1992
08MG007,1947,23,18.99130443904711,1.8700000047683718,79.30000305175781,283.0,50.224998474121094,-122.88333129882812,12444,2178.3862815884477,,27.791798737133067,284.6839483703008,42256354.57696856,0.1484325154925977,26.0,1436.125,772.6964980544748,0.6798541384374859,284683948.3703008,66.71013433586461,173553189.1386042,173553189.1386042,173553189.1386042,173553189.1386042,173553189.1386042,347106378.2772084,173553189.1386042,173553189.1386042,173553189.1386042,173553189.1386042,173553189.1386042,173553189.1386042,173553120.00000003,173553120.00000003,173553120.00000003,173553120.00000003,173553120.00000003,347106240.00000006,173553120.00000003,173553120.00000003,173553120.00000003,173553120.00000003,173553120.00000003,173553120.00000003,69.13860416666667,69.13860416666667,69.13860416666667,69.13860416666667,69.13860416666667,138.27720833333333,69.13860416666667,69.13860416666667,69.13860416666667,69.13860416666667,69.13860416666667,69.13860416666667,2256191458.8018546,2256190560.0000005,898.8018541666669,3.767164181047843,1.500729974695564e-06,02/06/1989
08MG008,1970,17,23.89999984292423,4.2199997901916495,91.5,596.0,50.3388900756836,-122.727783203125,12445,1302.4929356357927,,30.437420658281315,644.6461083064734,8539442.068818962,0.01324671313265603,25.0,1495.75,811.3079555175364,0.6681096750355228,644646108.3064734,37.07460501966119,35589.846645833335,35589.846645833335,35589.846645833335,35589.846645833335,61730.33864583335,201882.15329166665,114011.32264583337,100941.07664583335,61730.33864583335,35589.846645833335,35589.846645833335,35589.846645833335,15242.4,15242.4,15242.4,15242.4,15242.4,30484.8,15242.4,15242.4,15242.4,15242.4,15242.4,15242.4,20347.446645833334,20347.446645833334,20347.446645833334,20347.446645833334,46487.93864583333,171397.35329166657,98768.92264583336,85698.67664583334,46487.93864583333,20347.446645833334,20347.446645833334,20347.446645833334,789424.1563958334,198151.19999999998,591272.9563958332,0.0010473839309953705,0.0007844829529774327,30/06/1969
08MG013,2018,64,443.203125,216.0,902.0,7890.0,49.30041885375977,-121.82964324951172,12447,2085.7371259791958,,31.394198089879545,7955.589299201679,625057334.9302322,0.07856832616949631,26.0,1297.0,813.9038381309972,0.6571774441569493,7955589299.201679,55.709653720369175,863664771.3558766,862163848.2222764,861163232.7998766,860662925.0886765,861239699.4977078,1724061575.6964364,862541394.8418417,862327080.9003612,861239699.4977078,860662925.0886765,863664771.3558766,864665386.7782764,859485956.3594375,859485956.3594375,862487802.6266376,862487802.6266376,862487802.6266376,1724975605.2532744,859485956.3594375,859485956.3594375,859485956.3594375,859485956.3594375,859485956.3594375,859485956.3594375,4178814.996438831,2677891.8628388355,-1324569.8267611659,-1824877.5379611654,-1248103.1289299994,-914029.5568376645,3055438.482403498,2841124.5409234995,1753743.1382700014,1176968.7292388342,4178814.996438831,5179430.418838831,11208057311.12359,11188326664.00869,19730647.114901166,0.8019013085204236,0.001411665848968418,14/12/1925
08MG025,2018,26,1.6715384584206798,0.0549999997019767,14.0,32.400001525878906,50.3155403137207,-122.80464935302734,12449,2036.5925925925928,,26.77918324348805,29.615169726427542,4166763.8896686994,0.1406969444429834,26.0,1413.0,805.78,0.6393653350277327,29615169.72642754,56.44196787868,167629.29896666668,167629.29896666668,167629.29896666668,167629.29896666668,172330.71370833335,354064.25690000004,186434.95793333335,186434.95793333335,172330.71370833335,167629.29896666668,167629.29896666668,167629.29896666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167629.29896666668,167629.29896666668,167629.29896666668,167629.29896666668,172330.71370833335,354064.25690000004,186434.95793333335,186434.95793333335,172330.71370833335,167629.29896666668,167629.29896666668,167629.29896666668,2245000.69295,0.0,2245000.69295,0.04258861327313576,0.04258861327313576,14/04/1959
08MG026,2016,17,3.8105882756850296,0.9789999723434448,20.600000381469727,89.69999694824219,50.1202507019043,-122.94880676269531,12450,2198.785714285714,,28.097274707013053,90.45858888532987,7766089.118412618,0.08585242390036976,26.0,1695.0,769.638036809816,0.6326494195199978,90458588.88532989,42.125223515431294,13590449.986000001,12453209.1793,11695048.6415,11315968.3726,11357480.8196,22806312.52319999,11473692.170599999,11469529.1756,11357480.8196,11315968.3726,13590449.986000001,14348610.5238,11169947.9618,11169947.9618,13444429.5752,13444429.5752,13444429.5752,26888859.150399998,11169947.9618,11169947.9618,11169947.9618,11169947.9618,11169947.9618,11169947.9618,2420502.0242,1283261.2174999998,-1749380.9337000002,-2128461.2026,-2086948.7555999998,-4082546.6272,303744.2088,299581.21379999997,187532.8578,146020.4108,2420502.0242,3178662.5619999995,156774200.5704,156581731.5704,192468.99999999953,1.3045957549991898,0.001601629856541247,18/01/1982
08MH002,2020,48,6.66625003516674,1.3300000429153442,104.0,238.0,49.26523971557617,-122.78150177001952,12458,3882.432432432433,,27.65085113523948,233.456969034858,0.0,0.0,27.0,779.75,831.9354066985646,0.6710913290140869,233456969.03485796,28.554512905422786,490836781.1348208,490836781.1348208,490836781.1348208,490836781.1348208,492219550.1764875,987204638.4363084,496367857.3014875,496367857.3014875,492219550.1764875,490836781.1348208,490836781.1348208,490836781.1348208,485287091.03,485287091.03,485287091.03,485287091.03,485287091.03,970574182.0600001,485287091.03,485287091.03,485287091.03,485287091.03,485287091.03,485287091.03,5549690.104820833,5549690.104820833,5549690.104820833,5549690.104820833,6932459.1464875,16630456.376308333,11080766.2714875,11080766.2714875,6932459.1464875,5549690.104820833,5549690.104820833,5549690.104820833,6400236921.336005,6308732183.389998,91504737.94600417,30.444429829625836,0.43526663273801214,06/04/1886
08MH005,2016,47,5.213829803974071,2.390000104904175,50.599998474121094,233.0,49.23899841308594,-122.57975006103516,12467,3209.6375545851533,,29.250822819148738,237.44534760875717,10721.072271049932,4.5151747039976674e-05,27.0,639.0,859.1377672209026,0.6671047414166511,237445347.6087572,21.95802047284156,72036626.88351668,72036626.88351668,72036626.88351668,72036626.88351668,72036626.88351668,144073253.7670333,72036626.88351668,72036626.88351668,72036626.88351668,72036626.88351668,72036626.88351668,72036626.88351668,72030058.73041667,72030058.73041667,72030058.73041667,72030058.73041667,72030058.73041667,144060117.46083334,72030058.73041667,72030058.73041667,72030058.73041667,72030058.73041667,72030058.73041667,72030058.73041667,6568.1530999999995,6568.1530999999995,6568.1530999999995,6568.1530999999995,6568.1530999999995,13136.306199999999,6568.1530999999995,6568.1530999999995,6568.1530999999995,6568.1530999999995,6568.1530999999995,6568.1530999999995,936476149.4857167,936390763.4954166,85385.99029999998,5.695518460405921,0.000519305787211731,09/09/1909
08MH006,2018,58,2.8431034355327998,0.0719999969005584,31.10000038146973,37.29999923706055,49.24264907836914,-122.5801773071289,12468,2847.0344827586205,,14.693117365488034,32.653820476091106,0.0,0.0,27.0,536.75,871.3454545454546,0.722400418271264,32653820.476091105,87.0680182006421,138.27720833333333,138.27720833333333,138.27720833333333,138.27720833333333,261.6252083333333,893.2944166666668,508.32120833333335,446.6472083333333,261.6252083333333,138.27720833333333,138.27720833333333,138.27720833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.27720833333333,138.27720833333333,138.27720833333333,138.27720833333333,261.6252083333333,893.2944166666668,508.32120833333335,446.6472083333333,261.6252083333333,138.27720833333333,138.27720833333333,138.27720833333333,3339.453708333334,0.0,3339.453708333334,3.724570168894217e-05,3.724570168894217e-05,28/03/1947
08MH018,1985,19,0.5460526315789473,0.0230000000447034,8.550000190734862,18.39999961853028,49.15610885620117,-122.8419418334961,12487,1595.6470588235293,,1.4092112589340944,17.73523821220055,0.0,0.0,27.0,81.25,957.8125,0.7102206005729036,17735238.21220055,30.78913432373877,138.2769041666667,138.2769041666667,138.2769041666667,138.2769041666667,138.2769041666667,276.5538083333334,138.2769041666667,138.2769041666667,138.2769041666667,138.2769041666667,138.2769041666667,138.2769041666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.2769041666667,138.2769041666667,138.2769041666667,138.2769041666667,138.2769041666667,276.5538083333334,138.2769041666667,138.2769041666667,138.2769041666667,138.2769041666667,138.2769041666667,138.2769041666667,1797.5997541666675,0.0,1797.5997541666675,0.00010438831529823002,0.00010438831529823002,23/07/1981
08MH020,1974,22,1.1698636385527523,0.0680000036954879,16.399999618530273,34.400001525878906,49.14527893066406,-122.7994384765625,12495,1595.3870967741934,,1.954292663511657,34.848852644609075,0.0,0.0,27.0,73.75,956.1475409836064,0.7106954208453233,34848852.64460907,33.569645763752966,138.2769041666667,138.2769041666667,138.2769041666667,138.2769041666667,755.0169041666666,3360.2538083333325,1988.4969041666668,1680.1269041666665,755.0169041666666,138.2769041666667,138.2769041666667,138.2769041666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.2769041666667,138.2769041666667,138.2769041666667,138.2769041666667,755.0169041666666,3360.2538083333325,1988.4969041666668,1680.1269041666665,755.0169041666666,138.2769041666667,138.2769041666667,138.2769041666667,9506.849754166667,0.0,9506.849754166667,0.00025768834776202415,0.00025768834776202415,10/03/1966
08MH058,2006,36,11.41555545065138,0.5260000228881836,157.0,117.0,49.19028091430664,-122.15917205810548,12540,3032.774774774775,,25.515880801200126,115.72953271083715,0.0,0.0,27.0,793.0,858.8229665071772,0.6753267849615828,115729532.71083716,98.6399511278974,7130883.649999999,7130883.649999999,7130883.649999999,7130883.649999999,8251123.020833332,18742724.783333335,11611841.133333335,11611841.133333335,8251123.020833332,7130883.649999999,7130883.649999999,7130883.649999999,2649926.166666667,2649926.166666667,2649926.166666667,2649926.166666667,2649926.166666667,5299852.333333334,2649926.166666667,2649926.166666667,2649926.166666667,2649926.166666667,2649926.166666667,2649926.166666667,4480957.483333333,4480957.483333333,4480957.483333333,4480957.483333333,5601196.854166666,13442872.450000001,8961914.966666667,8961914.966666667,5601196.854166666,4480957.483333333,4480957.483333333,4480957.483333333,108384838.6416667,34449040.16666668,73935798.47500001,0.3010681961450269,0.20537667220231592,09/06/1960
08MH076,2018,53,2.7471698140198333,0.0860000029206276,24.10000038146973,47.70000076293945,49.20708847045898,-122.53661346435548,12557,2383.6976744186045,,8.487249302171929,46.86301616923071,0.0,0.0,27.0,270.75,902.25,0.7423875622733863,46863016.16923072,58.62127619142807,736833.971042,736833.971042,736833.971042,736833.971042,738009.3247275001,1478369.3568259997,741535.385784,741535.385784,738009.3247275001,736833.971042,736833.971042,736833.971042,730058.4,730058.4,730058.4,730058.4,730058.4,1460116.7999999996,730058.4,730058.4,730058.4,730058.4,730058.4,730058.4,6775.571042000001,6775.571042000001,6775.571042000001,6775.571042000001,7950.924727500002,18252.55682599999,11476.985784000002,11476.985784000002,7950.924727500002,6775.571042000001,6775.571042000001,6775.571042000001,9595296.575143,9490759.200000001,104537.37514299998,0.1107557519260499,0.0012066448908241245,02/07/1957
